code_insee;name;department;zip_code;gps
52103;Champigny-sous-Varennes;52;52400;47.9435382189, 5.71676869059
52105;Changey;52;52360;47.9125415495, 5.45916596771
52151;Cour-l'Évêque;52;52210;47.9325249173, 5.04140809229
52155;Culmont;52;52600;47.7926178231, 5.43469720671
52157;Curmont;52;52330;48.2048643897, 4.94792776969
52160;Daillancourt;52;52110;48.3635578917, 4.93134168199
52162;Dammartin-sur-Meuse;52;52140;47.9980544198, 5.51712697387
52165;Dancevoir;52;52210;47.9325249173, 5.04140809229
52175;Donjeux;52;52300;48.4374713855, 5.14251151909
52178;Doulevant-le-Château;52;52110;48.3635578917, 4.93134168199
52183;Ecot-la-Combe;52;52700;48.2458514312, 5.38109938015
52212;Fronville;52;52300;48.4374713855, 5.14251151909
52217;Germainvilliers;52;52150;48.1917177947, 5.60510608882
52222;Gillaumé;52;52230;48.4233848371, 5.31749003055
52227;Graffigny-Chemin;52;52150;48.1917177947, 5.60510608882
52228;Grandchamp;52;52600;47.7926178231, 5.43469720671
52240;Heuilley-le-Grand;52;52600;47.7926178231, 5.43469720671
52256;Lafauche;52;52700;48.2458514312, 5.38109938015
52267;Laneuville-au-Pont;52;52100;48.6465589409, 4.91218675887
52272;Lanty-sur-Aube;52;52120;48.0490446156, 4.88638529419
52275;Lavernoy;52;52140;47.9980544198, 5.51712697387
52282;Leffonds;52;52210;47.9325249173, 5.04140809229
52291;Longchamp;52;52240;48.0703177579, 5.52769658592
52301;Maisoncelles;52;52240;48.0703177579, 5.52769658592
52305;Mandres-la-Côte;52;52800;48.0321546961, 5.30922833367
52308;Maranville;52;52370;48.1346812321, 4.86216753048
52310;Marbéville;52;52320;48.287832359, 5.09541662675
52311;Marcilly-en-Bassigny;52;52360;47.9125415495, 5.45916596771
52315;Marnay-sur-Marne;52;52800;48.0321546961, 5.30922833367
52316;Mathons;52;52300;48.4374713855, 5.14251151909
52325;Millières;52;52240;48.0703177579, 5.52769658592
52330;Montheries;52;52330;48.2048643897, 4.94792776969
52337;Montreuil-sur-Thonnance;52;52230;48.4233848371, 5.31749003055
52348;Neuilly-l'Évêque;52;52360;47.9125415495, 5.45916596771
52352;Ninville;52;52800;48.0321546961, 5.30922833367
52360;Occey;52;52190;47.6848375764, 5.28767145229
52363;Orbigny-au-Val;52;52360;47.9125415495, 5.45916596771
52370;Osne-le-Val;52;52300;48.4374713855, 5.14251151909
52374;Le Pailly;52;52600;47.7926178231, 5.43469720671
52392;Plesnoy;52;52360;47.9125415495, 5.45916596771
52397;Poiseul;52;52360;47.9125415495, 5.45916596771
52401;Poulangy;52;52800;48.0321546961, 5.30922833367
52414;Rachecourt-sur-Marne;52;52170;48.5434791123, 5.11650934546
52416;Rangecourt;52;52140;47.9980544198, 5.51712697387
52448;Saint-Dizier;52;52100;48.6465589409, 4.91218675887
52456;Saint-Urbain-Maconcourt;52;52300;48.4374713855, 5.14251151909
52470;Serqueux;52;52400;47.9435382189, 5.71676869059
52474;Silvarouvres;52;52120;48.0490446156, 4.88638529419
52479;Sommevoire;52;52220;48.4589686366, 4.78360005929
52480;Soncourt-sur-Marne;52;52320;48.287832359, 5.09541662675
52490;Thonnance-lès-Joinville;52;52300;48.4374713855, 5.14251151909
52504;Varennes-sur-Amance;52;52400;47.9435382189, 5.71676869059
52510;Vaux-sur-Blaise;52;52130;48.5070439267, 4.95367156302
52514;Verbiesles;52;52000;48.0957359337, 5.13646133401
52516;Verseilles-le-Haut;52;52250;47.7675447812, 5.24768674453
52518;Vesaignes-sur-Marne;52;52800;48.0321546961, 5.30922833367
52522;Viéville;52;52310;48.2108562649, 5.11797313893
52536;Villiers-lès-Aprey;52;52190;47.6848375764, 5.28767145229
53019;Bannes;53;53340;47.9616979352, -0.393093948942
53021;La Bazoge-Montpinçon;53;53440;48.2988991204, -0.511946929707
89310;La Postolle;89;89260;48.3092552712, 3.39257343746
89311;Pourrain;89;89240;47.7555855853, 3.42646433091
89334;Le Val d'Ocre;89;89110;47.8527025116, 3.31027533122
89335;Saint-Aubin-sur-Yonne;89;89300;47.9900032028, 3.40031199699
89339;Sainte-Colombe;89;89440;47.6035566151, 3.94438817513
89345;Saint-Florentin;89;89600;47.9775250716, 3.71821754522
89346;Saint-Georges-sur-Baulche;89;89000;47.8006402501, 3.56347649804
89353;Saint-Martin-d'Ordon;89;89330;48.032264148, 3.20612795948
89365;Saint-Privé;89;89220;47.7194478698, 2.95753192292
89370;Saint-Valérien;89;89150;48.1606867599, 3.08075985218
89381;Sceaux;89;89420;47.53580118, 4.09604178254
89388;Sépeaux-Saint Romain;89;89116;47.9697320355, 3.23051623218
89393;Serrigny;89;89700;47.8601659941, 3.96178674157
89394;Sery;89;89270;47.6119078009, 3.74587483538
89409;Tharoiseau;89;89450;47.4456860508, 3.76415147014
89411;Les Vallées de la Vanne;89;89320;48.1363744746, 3.52794249897
89411;Les Vallées de la Vanne;89;89190;48.2459686813, 3.51900151946
89412;Thizy;89;89420;47.53580118, 4.09604178254
89413;Thorey;89;89430;47.8807711106, 4.10354187275
89433;Vault-de-Lugny;89;89200;47.510162817, 3.88913580057
89434;Vaumort;89;89320;48.1363744746, 3.52794249897
89440;Verlin;89;89330;48.032264148, 3.20612795948
89458;Villenavotte;89;89140;48.3049175279, 3.20381218711
89463;Villeneuve-Saint-Salves;89;89230;47.8736260465, 3.68278303348
89469;Perceneige;89;89260;48.3092552712, 3.39257343746
89470;Villiers-les-Hauts;89;89160;47.7772262093, 4.15865365255
89472;Villiers-Saint-Benoît;89;89130;47.7204896398, 3.24989314971
90001;Andelnans;90;90400;47.5946428688, 6.88170396184
90005;Auxelles-Bas;90;90200;47.7547157793, 6.83320729086
90009;Beaucourt;90;90500;47.4797366638, 6.92587332829
90010;Belfort;90;90000;47.6462035629, 6.84586873125
90016;Bourg-sous-Châtelet;90;90110;47.7312446096, 6.96557108211
90017;Bourogne;90;90140;47.5713832567, 6.93555749389
90019;Bretagne;90;90130;47.605567769, 6.99078617872
90025;Chavannes-les-Grands;90;90100;47.5261900303, 7.02635347016
90035;Dorans;90;90400;47.5946428688, 6.88170396184
90036;Eguenigue;90;90150;47.6680841239, 6.98880821933
90041;Étueffont;90;90170;47.7266319105, 6.91618940907
90047;Fontaine;90;90150;47.6680841239, 6.98880821933
90049;Foussemagne;90;90150;47.6680841239, 6.98880821933
90053;Grandvillars;90;90600;47.5384307783, 6.97020602923
90054;Grosmagny;90;90200;47.7547157793, 6.83320729086
90059;Lacollonge;90;90150;47.6680841239, 6.98880821933
90064;Lepuix-Neuf;90;90100;47.5261900303, 7.02635347016
90070;Montbouton;90;90500;47.4797366638, 6.92587332829
90076;Pérouse;90;90160;47.6449615689, 6.92104396254
90081;Réchésy;90;90370;47.5160443969, 7.11643957358
90082;Autrechêne;90;90140;47.5713832567, 6.93555749389
90083;Recouvrance;90;90140;47.5713832567, 6.93555749389
90096;Thiancourt;90;90100;47.5261900303, 7.02635347016
90097;Trévenans;90;90400;47.5946428688, 6.88170396184
90100;Vauthiermont;90;90150;47.6680841239, 6.98880821933
90103;Vétrigne;90;90300;47.6845444298, 6.84057631169
90105;Villars-le-Sec;90;90100;47.5261900303, 7.02635347016
91016;Angerville;91;91670;48.3099539715, 2.00495721135
91027;Athis-Mons;91;91200;48.7091026954, 2.3868160936
91035;Authon-la-Plaine;91;91410;48.4943712381, 1.9962087834
91038;Auvers-Saint-Georges;91;91580;48.493877819, 2.18164362927
91044;Ballainvilliers;91;91160;48.6879154099, 2.28155441875
91081;Boissy-le-Sec;91;91870;48.4851550025, 2.0920257825
91095;Bouray-sur-Juine;91;91850;48.5126253695, 2.29601584294
91105;Breuillet;91;91650;48.5636207397, 2.17184394889
91106;Breux-Jouy;91;91650;48.5636207397, 2.17184394889
91111;Briis-sous-Forges;91;91640;48.6224133727, 2.14125590005
91114;Brunoy;91;91800;48.6944519423, 2.51253975836
91121;Buno-Bonnevaux;91;91720;48.372712922, 2.35808534023
91129;Cerny;91;91590;48.4761402435, 2.34338039421
91135;Champcueil;91;91750;48.5147670198, 2.45459432239
91136;Champlan;91;91160;48.6879154099, 2.28155441875
91180;Courances;91;91490;48.4186455247, 2.46228788074
91200;Dourdan;91;91410;48.4943712381, 1.9962087834
91216;Épinay-sur-Orge;91;91360;48.6691027635, 2.32253482428
91223;Étampes;91;91150;48.3976372242, 2.19700639301
91235;Fleury-Mérogis;91;91700;48.6398858055, 2.34146847544
91243;Fontenay-lès-Briis;91;91640;48.6224133727, 2.14125590005
91247;La Forêt-le-Roi;91;91410;48.4943712381, 1.9962087834
91249;Forges-les-Bains;91;91470;48.6369515369, 2.06831882052
91312;Igny;91;91430;48.7339593054, 2.21260184658
91318;Janville-sur-Juine;91;91510;48.5117436099, 2.26036943723
91339;Linas;91;91310;48.6316590424, 2.26650021218
91359;Maisse;91;91720;48.372712922, 2.35808534023
91374;Marolles-en-Beauce;91;91150;48.3976372242, 2.19700639301
91405;Milly-la-Forêt;91;91490;48.4186455247, 2.46228788074
91457;La Norville;91;91290;48.5844568763, 2.25774325874
91458;Nozay;91;91620;48.6612886154, 2.24603935989
91477;Palaiseau;91;91120;48.714670201, 2.22882062662
91494;Le Plessis-Pâté;91;91220;48.6039242304, 2.3152152775
91511;Pussay;91;91740;48.3700823354, 2.00542911555
91526;Roinvilliers;91;91150;48.3976372242, 2.19700639301
91533;Saclas;91;91690;48.3609334789, 2.12492559974
91534;Saclay;91;91400;48.7079533558, 2.15419618195
91546;Saint-Cyr-sous-Dourdan;91;91410;48.4943712381, 1.9962087834
91547;Saint-Escobille;91;91410;48.4943712381, 1.9962087834
91549;Sainte-Geneviève-des-Bois;91;91700;48.6398858055, 2.34146847544
91553;Saint-Germain-lès-Corbeil;91;91250;48.6186905603, 2.50655101918
91560;Saint-Jean-de-Beauregard;91;91940;48.6746009432, 2.16779886217
91578;Saint-Sulpice-de-Favières;91;91910;48.5358095636, 2.18105811506
91579;Saint-Vrain;91;91770;48.5370542716, 2.32337001511
54479;Saint-Mard;54;54290;48.4626547242, 6.34305625466
54481;Saint-Maurice-aux-Forges;54;54540;48.4879435036, 6.89716431084
54482;Saint-Max;54;54130;48.7101644321, 6.209548924
54485;Saint-Pancré;54;54730;49.5332181757, 5.65682394495
54489;Saint-Supplet;54;54620;49.4159579507, 5.74064745259
54505;Sexey-aux-Forges;54;54550;48.6084517258, 6.04974383571
67359;Ohlungen;67;67170;48.7372742925, 7.70176270666
67359;Ohlungen;67;67590;48.811939028, 7.71713029127
67372;Val de Moder;67;67350;48.8437239093, 7.60701636897
67377;Plaine;67;67420;48.3874894068, 7.1481297444
67386;Rauwiller;67;67320;48.8529656934, 7.17568129629
67388;Reichshoffen;67;67110;48.9564241197, 7.64420401079
67392;Reipertswiller;67;67340;48.9008090946, 7.47211174542
67400;Riedseltz;67;67160;48.9935225292, 7.97087755177
67406;Rohr;67;67270;48.7485075734, 7.5652768188
67408;Romanswiller;67;67310;48.6178840196, 7.42141185001
67410;Rosenwiller;67;67560;48.4928593453, 7.41301977896
67414;Rothau;67;67570;48.4582864667, 7.17805256783
67421;Saales;67;67420;48.3874894068, 7.1481297444
67428;Saint-Nabor;67;67530;48.4532281253, 7.37169792676
67430;Saint-Pierre-Bois;67;67220;48.3397350207, 7.28306516568
67432;Salmbach;67;67160;48.9935225292, 7.97087755177
67434;Sarre-Union;67;67260;48.9452664459, 7.05902340111
67447;Schiltigheim;67;67300;48.6118186538, 7.74524523422
67448;Schirmeck;67;67130;48.4803602353, 7.21016561348
67450;Schirrhoffen;67;67240;48.7680189809, 7.86094825926
67463;Seltz;67;67470;48.9168839314, 8.09476265235
67481;Stotzheim;67;67140;48.3961898331, 7.41157296481
67482;Strasbourg;67;67100;48.5716222333, 7.76768232804
67482;Strasbourg;67;67200;48.5716222333, 7.76768232804
67482;Strasbourg;67;67000;48.5716222333, 7.76768232804
67485;Stutzheim-Offenheim;67;67370;48.6569988155, 7.60463752637
67487;Surbourg;67;67250;48.9438844656, 7.88208962387
67489;Thal-Marmoutier;67;67440;48.685560689, 7.36622848676
67494;Trimbach;67;67470;48.9168839314, 8.09476265235
67495;Truchtersheim;67;67370;48.6569988155, 7.60463752637
67497;Uhlwiller;67;67350;48.8437239093, 7.60701636897
67499;Urbeis;67;67220;48.3397350207, 7.28306516568
67508;Voellerdingen;67;67430;48.9548224846, 7.19760036283
67514;Waldhambach;67;67430;48.9548224846, 7.19760036283
67521;Weinbourg;67;67340;48.9008090946, 7.47211174542
67524;Weiterswiller;67;67340;48.9008090946, 7.47211174542
67528;Weyer;67;67320;48.8529656934, 7.17568129629
67532;Willgottheim;67;67370;48.6569988155, 7.60463752637
67535;Wimmenau;67;67290;48.9014582191, 7.32896439484
67538;Wingen-sur-Moder;67;67290;48.9014582191, 7.32896439484
67540;Wintershouse;67;67590;48.811939028, 7.71713029127
67541;Wintzenbach;67;67470;48.9168839314, 8.09476265235
67543;Wisches;67;67130;48.4803602353, 7.21016561348
67544;Wissembourg;67;67160;48.9935225292, 7.97087755177
67547;Wittisheim;67;67820;48.2626688042, 7.59114242143
67560;Zoebersdorf;67;67270;48.7485075734, 7.5652768188
68002;Altenach;68;68210;47.6465535695, 7.10668724533
68005;Ammerschwihr;68;68410;48.1196029764, 7.259781289
68005;Ammerschwihr;68;68770;48.1196029764, 7.259781289
68007;Andolsheim;68;68280;48.0441812016, 7.43245539363
68008;Appenwihr;68;68280;48.0441812016, 7.43245539363
68009;Artzenheim;68;68320;48.0998914946, 7.49472150161
68010;Aspach;68;68130;47.6168205059, 7.29502292412
68013;Attenschwiller;68;68220;47.544372951, 7.47237986146
68015;Baldersheim;68;68390;47.7997453022, 7.41007777982
68019;Baltzenheim;68;68320;48.0998914946, 7.49472150161
68026;Bennwihr;68;68630;48.1423548591, 7.33228036662
68026;Bennwihr;68;68126;48.1390641361, 7.34074664228
68029;Bergholtz;68;68500;47.8970279545, 7.22386767783
68035;Biederthal;68;68480;47.482749099, 7.30519272229
68051;Breitenbach-Haut-Rhin;68;68380;47.9954927319, 7.05179544596
68065;Chavannes-sur-l'Étang;68;68210;47.6465535695, 7.10668724533
68067;Courtavon;68;68480;47.482749099, 7.30519272229
68069;Dessenheim;68;68600;47.9979879124, 7.5293497349
68075;Durmenach;68;68480;47.482749099, 7.30519272229
68079;Elbach;68;68210;47.6465535695, 7.10668724533
68084;Eschentzwiller;68;68440;47.695927931, 7.39848767671
68095;Fortschwihr;68;68320;48.0998914946, 7.49472150161
68102;Geishouse;68;68690;47.8604403288, 7.04290512633
68104;Geiswasser;68;68600;47.9979879124, 7.5293497349
68107;Gommersdorf;68;68210;47.6465535695, 7.10668724533
68141;Hochstatt;68;68720;47.6783162124, 7.26238056079
68148;Hundsbach;68;68130;47.6168205059, 7.29502292412
68159;Jungholtz;68;68500;47.8970279545, 7.22386767783
68162;Kaysersberg Vignoble;68;68240;48.1678355817, 7.21603176483
68165;Kiffis;68;68480;47.482749099, 7.30519272229
68168;Knoeringue;68;68220;47.544372951, 7.47237986146
68173;Labaroche;68;68910;48.1097845379, 7.19577629538
68177;Lautenbach;68;68610;47.9413913563, 7.11100776725
68180;Leimbach;68;68800;47.7994545972, 7.09241843411
68183;Liebenswiller;68;68220;47.544372951, 7.47237986146
68185;Lièpvre;68;68660;48.2830260075, 7.25621728255
68189;Logelheim;68;68280;48.0441812016, 7.43245539363
68193;Luttenbach-près-Munster;68;68140;48.0538665247, 7.10605963311
68196;Magny;68;68210;47.6465535695, 7.10668724533
68199;Malmerspach;68;68550;47.8832667116, 7.03896446399
68201;Masevaux-Niederbruck;68;68290;47.799453165, 6.9576762067
68204;Metzeral;68;68380;47.9954927319, 7.05179544596
68211;Mitzach;68;68470;47.8911637424, 6.97731625336
68221;Muespach;68;68640;47.5439826681, 7.33909806987
68232;Neuwiller;68;68220;47.544372951, 7.47237986146
68235;Niederhergheim;68;68127;47.9788629564, 7.39190027996
68238;Niffer;68;68680;47.692052435, 7.4996914336
68242;Oberhergheim;68;68127;47.9788629564, 7.39190027996
68244;Obermorschwihr;68;68420;48.0226024485, 7.28861003282
62746;Saint-Étienne-au-Mont;62;62360;50.6825479214, 1.6682942512
62747;Saint-Floris;62;62350;50.6043469321, 2.56021109887
62755;Saint-Léonard;62;62360;50.6825479214, 1.6682942512
62756;Sainte-Marie-Kerque;62;62370;50.8958847925, 2.08144992086
62770;Saint-Venant;62;62350;50.6043469321, 2.56021109887
62779;Sarton;62;62760;50.1492148112, 2.47128011672
62788;Seninghem;62;62380;50.6840669393, 2.07902625888
62797;Siracourt;62;62130;50.3776719695, 2.31040804677
62798;Sombrin;62;62810;50.2642412507, 2.47811380644
62802;Le Souich;62;62810;50.2642412507, 2.47811380644
62803;Surques;62;62850;50.7615729003, 1.9320675612
62806;Tardinghen;62;62179;50.8769884551, 1.66495996056
62809;Ternas;62;62127;50.3596931707, 2.46257771772
62814;Thièvres;62;62760;50.1492148112, 2.47128011672
62822;Tollent;62;62390;50.2560013525, 2.12580845781
62833;Vacquerie-le-Boucq;62;62270;50.280518399, 2.28550384111
62841;Vendin-lès-Béthune;62;62232;50.5485643749, 2.61912647325
62843;Verchin;62;62310;50.5025485472, 2.11522289162
62848;Verquin;62;62131;50.4979995318, 2.63240823084
62859;Villers-l'Hôpital;62;62390;50.2560013525, 2.12580845781
62872;Wamin;62;62770;50.3762730099, 2.12926905925
62875;Wardrecques;62;62120;50.6358470101, 2.3677470535
62877;Warlincourt-lès-Pas;62;62760;50.1492148112, 2.47128011672
62879;Warluzel;62;62810;50.2642412507, 2.47811380644
62885;Westrehem;62;62960;50.5540064964, 2.2740661156
62886;Wicquinghem;62;62650;50.5711633824, 1.91803290071
62896;Wirwignes;62;62240;50.6791586942, 1.86161910061
62897;Wismes;62;62380;50.6840669393, 2.07902625888
62899;Wissant;62;62179;50.8769884551, 1.66495996056
63007;Apchat;63;63420;45.3815607414, 3.05063750475
63019;Aulnat;63;63510;45.804716466, 3.18423558419
63028;Bagnols;63;63810;45.4876676748, 2.61850330437
63033;Beaumont-lès-Randan;63;63310;46.0104230061, 3.36316816844
63041;Biollet;63;63640;45.9806226406, 2.69554487333
63045;Bort-l'Étang;63;63190;45.817780708, 3.399916409
63053;Briffons;63;63820;45.6766706035, 2.68432018586
63059;Busséol;63;63270;45.6408260002, 3.30100691361
63062;Buxières-sous-Montaigut;63;63700;46.1865575466, 2.8334076893
63067;La Cellette;63;63330;46.0971333548, 2.66280010852
63069;Le Cendre;63;63670;45.7124444692, 3.15893935126
63077;Chambon-sur-Lac;63;63790;45.562829077, 2.89483440684
63080;Champeix;63;63320;45.5536207313, 3.08709444267
63083;Chanat-la-Mouteyre;63;63530;45.855002413, 3.02081571111
63085;Chapdes-Beaufort;63;63230;45.8467690491, 2.84450342305
63087;La Chapelle-Marcousse;63;63420;45.3815607414, 3.05063750475
63089;Chappes;63;63720;45.9061380457, 3.2350170341
63090;Chaptuzat;63;63260;46.0185019732, 3.21337186417
63094;Charensat;63;63640;45.9806226406, 2.69554487333
63095;Charnat;63;63290;45.9654435883, 3.51792709718
63096;Chas;63;63160;45.7170649925, 3.36945150555
63097;Chassagne;63;63320;45.5536207313, 3.08709444267
63103;Châtel-Guyon;63;63140;45.9205002665, 3.06256995694
63104;La Chaulme;63;63660;45.5294414829, 3.9086743951
63109;Chidrac;63;63320;45.5536207313, 3.08709444267
63111;Clémensat;63;63320;45.5536207313, 3.08709444267
63123;Cournols;63;63450;45.6587829954, 3.08325812572
63124;Cournon-d'Auvergne;63;63800;45.7314255981, 3.21711000607
63126;Le Crest;63;63450;45.6587829954, 3.08325812572
63129;Cros;63;63810;45.4876676748, 2.61850330437
63130;La Crouzille;63;63700;46.1865575466, 2.8334076893
63131;Culhat;63;63350;45.9054085179, 3.36176229865
63137;Doranges;63;63220;45.4034964419, 3.70923207053
63144;Égliseneuve-d'Entraigues;63;63850;45.4132189945, 2.81236528132
63148;Ennezat;63;63720;45.9061380457, 3.2350170341
63152;Espinasse;63;63390;46.0373720502, 2.80705948896
63154;Espirat;63;63160;45.7170649925, 3.36945150555
63155;Estandeuil;63;63520;45.6791396863, 3.48140635939
63165;Giat;63;63620;45.8124173701, 2.47211906548
63167;Gimeaux;63;63200;45.9059997705, 3.12295819611
63185;Lamontgie;63;63570;45.4492336759, 3.34157709163
63186;Landogne;63;63380;45.8787287136, 2.62207258462
63194;Lempty;63;63190;45.817780708, 3.399916409
63197;Lisseuil;63;63440;46.0656430258, 3.00641222387
63200;Lussat;63;63360;45.840831165, 3.18231829254
63202;Madriat;63;63340;45.450400978, 3.19686495404
63210;Maringues;63;63350;45.9054085179, 3.36176229865
63220;Mazoires;63;63420;45.3815607414, 3.05063750475
63226;Mezel;63;63115;45.7491591602, 3.23995056994
63228;Miremont;63;63380;45.8787287136, 2.62207258462
63236;Mont-Dore;63;63240;45.5755818256, 2.80980084479
63238;Montfermy;63;63230;45.8467690491, 2.84450342305
63240;Montpensier;63;63260;46.0185019732, 3.21337186417
63246;Murat-le-Quaire;63;63150;45.5912385571, 2.7549139086
63253;Noalhat;63;63290;45.9654435883, 3.51792709718
63254;Nohanent;63;63830;45.8036028369, 3.05439430506
63257;Olby;63;63210;45.7042185166, 2.84691568777
63260;Olmet;63;63880;45.7022203315, 3.68151290757
63261;Orbeil;63;63500;45.5449375451, 3.24769750903
63270;Parentignat;63;63500;45.5449375451, 3.24769750903
63272;Pérignat-lès-Sarliève;63;63170;45.7453592394, 3.13138248185
63283;Pontaumur;63;63380;45.8787287136, 2.62207258462
63285;Pontgibaud;63;63230;45.8467690491, 2.84450342305
63291;Puy-Guillaume;63;63290;45.9654435883, 3.51792709718
63294;Queuille;63;63780;45.9494669995, 2.85840011362
31416;Peyssies;31;31390;43.3057393147, 1.21392004799
31420;Pinsaguel;31;31120;43.5086807596, 1.39534123704
31423;Plagnole;31;31370;43.4033226833, 1.09884102689
31429;Pompertuzat;31;31450;43.4581236124, 1.5833540579
31431;Portet-d'Aspet;31;31160;42.9888223575, 0.812886566983
31434;Poubeau;31;31110;42.78191254, 0.56401037404
31438;Pradère-les-Bourguets;31;31530;43.6738510195, 1.16969293346
31448;Rebigue;31;31320;43.5091044255, 1.47457796797
31450;Renneville;31;31290;43.401535599, 1.7281179107
31464;Sabonnères;31;31370;43.4033226833, 1.09884102689
31481;Sainte-Foy-de-Peyrolières;31;31470;43.5120887102, 1.15865437582
31491;Saint-Julia;31;31540;43.4596062892, 1.87859164077
31493;Saint-Lary-Boujean;31;31350;43.2617771356, 0.682612296142
31506;Saint-Orens-de-Gameville;31;31650;43.5547223319, 1.54753565987
31508;Saint-Paul-d'Oueil;31;31110;42.78191254, 0.56401037404
31514;Saint-Rome;31;31290;43.401535599, 1.7281179107
31519;Saint-Vincent;31;31290;43.401535599, 1.7281179107
31522;Salerm;31;31230;43.3503151774, 0.839491393325
31523;Salies-du-Salat;31;31260;43.0780731164, 0.95948991374
31533;Saubens;31;31600;43.4559681357, 1.28494990021
31537;Savarthès;31;31800;43.1295079792, 0.734244860964
31545;Sepx;31;31360;43.1506397958, 0.901962846495
31546;Seyre;31;31560;43.3305600075, 1.62947796077
31548;Signac;31;31440;42.895421056, 0.722774837437
31549;Sode;31;31110;42.78191254, 0.56401037404
31552;Terrebasse;31;31420;43.2381139844, 0.875623449083
31553;Thil;31;31530;43.6738510195, 1.16969293346
31567;Vallesvilles;31;31570;43.5604439014, 1.65909968108
31568;Varennes;31;31450;43.4581236124, 1.5833540579
31574;Vernet;31;31810;43.4392556161, 1.44590848032
31577;Vignaux;31;31480;43.7514588839, 1.05841015432
31578;Vigoulet-Auzil;31;31320;43.5091044255, 1.47457796797
31589;Villenouvelle;31;31290;43.401535599, 1.7281179107
32002;Ansan;32;32270;43.6691038699, 0.762571232674
32007;Ardizas;32;32430;43.7068029773, 0.967833869525
32008;Armentieux;32;32230;43.5313710176, 0.169580700883
32009;Armous-et-Cau;32;32230;43.5313710176, 0.169580700883
32013;Auch;32;32000;43.6532557362, 0.574938612747
32014;Augnax;32;32120;43.7655938079, 0.834645991651
32022;Avéron-Bergelle;32;32290;43.6944718519, 0.110902132358
32024;Ayguetinte;32;32410;43.8145538611, 0.434864041407
32026;Bajonnette;32;32120;43.7655938079, 0.834645991651
32031;Bascous;32;32190;43.7476319367, 0.263185282539
32033;Bazian;32;32320;43.5972833826, 0.291650072137
32036;Beaumarchés;32;32160;43.604151697, 0.0669444128957
32043;Belmont;32;32190;43.7476319367, 0.263185282539
32046;Bernède;32;32400;43.6464235106, -0.124926948172
32050;Betplan;32;32730;43.4054676887, 0.198171265768
32052;Bezolles;32;32310;43.8622031868, 0.391152389409
32053;Bézues-Bajon;32;32140;43.3835203513, 0.590722210107
32058;Blousson-Sérian;32;32230;43.5313710176, 0.169580700883
32061;Boulaur;32;32450;43.5445721394, 0.738352872114
32065;Le Brouilh-Monbert;32;32350;43.6571309769, 0.430675404963
32066;Brugnens;32;32500;43.8483936738, 0.640288615778
32074;Cannet;32;32400;43.6464235106, -0.124926948172
32075;Cassaigne;32;32100;43.9542335507, 0.383298754083
32078;Castelnau-d'Arbieu;32;32500;43.8483936738, 0.640288615778
32079;Castelnau d'Auzan Labarrère;32;32250;43.956623436, 0.171871761576
32079;Castelnau d'Auzan Labarrère;32;32440;43.9438759009, 0.101535289851
32080;Castelnau-sur-l'Auvignon;32;32100;43.9542335507, 0.383298754083
32085;Castet-Arrouy;32;32340;44.0062231995, 0.758360885722
32088;Castillon-Debats;32;32190;43.7476319367, 0.263185282539
32092;Catonvielle;32;32200;43.625184822, 0.882238188374
32095;Caussens;32;32100;43.9542335507, 0.383298754083
32097;Cazaux-d'Anglès;32;32190;43.7476319367, 0.263185282539
32098;Cazaux-Savès;32;32130;43.5137089737, 0.947684946526
32102;Cézan;32;32410;43.8145538611, 0.434864041407
32108;Corneillan;32;32400;43.6464235106, -0.124926948172
32113;Cravencères;32;32110;43.7607594505, -0.0566322303434
32115;Dému;32;32190;43.7476319367, 0.263185282539
32121;Endoufielle;32;32600;43.6004537198, 1.07815040991
32127;Estang;32;32240;43.8659312488, -0.143911869454
32132;Fleurance;32;32500;43.8483936738, 0.640288615778
32136;Galiax;32;32160;43.604151697, 0.0669444128957
32161;Izotges;32;32400;43.6464235106, -0.124926948172
32162;Jegun;32;32360;43.7493591162, 0.491121152614
32176;Lagarde;32;32700;43.9633958924, 0.606892628428
32183;Lahitte;32;32810;43.7007990271, 0.621813744966
50647;Yquelon;50;50400;48.8338992843, -1.53304864714
51008;Ambrières;51;51290;48.5969777002, 4.64247571558
51012;Anthenay;51;51700;49.0741079676, 3.71485064458
51018;Athis;51;51150;49.0294111773, 4.16667797153
51022;Aulnay-l'Aître;51;51240;48.8713241468, 4.48928355914
51025;Auménancourt;51;51110;49.3507199437, 4.15914850255
51029;Avize;51;51190;48.9639815903, 4.02338180898
51035;Bannes;51;51230;48.7311539666, 3.95932221935
51036;Barbonne-Fayel;51;51120;48.7149745875, 3.71343750718
51054;Bétheniville;51;51490;49.2685072605, 4.31059829829
51066;Blaise-sous-Arzillières;51;51300;48.7342948519, 4.60628252938
51069;Bligny;51;51170;49.2286555587, 3.76316575705
51075;Bourgogne-Fresne;51;51110;49.3507199437, 4.15914850255
51078;Bouy;51;51400;49.1183553439, 4.34139173225
51080;Brandonvillers;51;51290;48.5969777002, 4.64247571558
51082;Braux-Sainte-Cohière;51;51800;49.1199276224, 4.8358687485
51086;Breuil;51;51140;49.3054268397, 3.83301253147
51092;Broyes;51;51120;48.7149745875, 3.71343750718
51100;La Caure;51;51270;48.9022735758, 3.78172379216
51105;Cernay-lès-Reims;51;51420;49.2697568482, 4.13175123605
51107;Chaintrix-Bierges;51;51130;48.8827840053, 4.0351549525
